cod articolo,differenza,data partenza,data fine
X23-31094DN3813,2.0,2021-05-06,2021-05-08 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-15,2021-10-17 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-01,2021-04-03 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-01,2021-09-03 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-24,2021-02-26 00:00:00.000000000
X23-31094DN3813,2.0,2021-07-08,2021-07-10 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-11,2021-02-13 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-01,2021-10-03 00:00:00.000000000
X23-31094DN3813,2.0,2021-12-21,2021-12-23 00:00:00.000000000
X23-31094DN3813,2.0,2021-07-23,2021-07-25 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-23,2021-04-25 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-24,2021-09-26 00:00:00.000000000
X23-31094DN3813,2.0,2021-11-19,2021-11-21 00:00:00.000000000
X23-31094DN3813,2.0,2021-05-27,2021-05-29 00:00:00.000000000
X23-31094DN3813,2.0,2021-05-25,2021-05-27 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-14,2021-10-16 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-19,2021-09-21 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-20,2021-02-22 00:00:00.000000000
X23-31094DN3813,2.0,2021-12-29,2021-12-31 00:00:00.000000000
X23-31094DN3813,2.0,2021-01-25,2021-01-27 00:00:00.000000000
X23-31094DN3813,2.0,2021-07-21,2021-07-23 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-13,2021-09-15 00:00:00.000000000
X23-31094DN3813,2.0,2021-06-12,2021-06-14 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-07,2021-04-09 00:00:00.000000000
X23-31094DN3813,2.0,2021-08-21,2021-08-23 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-11,2021-10-13 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-18,2021-02-20 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-13,2021-09-15 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-17,2021-02-19 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-22,2021-04-24 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-17,2021-02-19 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-06,2021-04-08 00:00:00.000000000
X23-31094DN3813,2.0,2021-06-16,2021-06-18 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-17,2021-09-19 00:00:00.000000000
X23-31094DN3813,2.0,2021-03-23,2021-03-25 00:00:00.000000000
X23-31094DN3813,2.0,2021-11-04,2021-11-06 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-22,2021-09-24 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-11,2021-09-13 00:00:00.000000000
X23-31094DN3813,2.0,2021-01-24,2021-01-26 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-02,2021-04-04 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-01,2021-02-03 00:00:00.000000000
X23-31094DN3813,2.0,2021-12-14,2021-12-16 00:00:00.000000000
X23-31094DN3813,2.0,2021-07-09,2021-07-11 00:00:00.000000000
X23-31094DN3813,2.0,2021-09-01,2021-09-03 00:00:00.000000000
X23-31094DN3813,2.0,2021-06-23,2021-06-25 00:00:00.000000000
X23-31094DN3813,2.0,2021-01-27,2021-01-29 00:00:00.000000000
X23-31094DN3813,2.0,2021-12-23,2021-12-25 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-30,2021-11-01 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-28,2021-10-30 00:00:00.000000000
X23-31094DN3813,2.0,2021-03-26,2021-03-28 00:00:00.000000000
X23-31094DN3813,2.0,2021-01-04,2021-01-06 00:00:00.000000000
X23-31094DN3813,2.0,2021-03-18,2021-03-20 00:00:00.000000000
X23-31094DN3813,2.0,2021-03-27,2021-03-29 00:00:00.000000000
X23-31094DN3813,2.0,2021-07-12,2021-07-14 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-21,2021-02-23 00:00:00.000000000
X23-31094DN3813,2.0,2021-02-25,2021-02-27 00:00:00.000000000
X23-31094DN3813,2.0,2021-10-21,2021-10-23 00:00:00.000000000
X23-31094DN3813,2.0,2021-04-07,2021-04-09 00:00:00.000000000
X23-3399S+ZF,8.338402150624665,2021-11-02,2021-11-10 08:07:17.945813974
X23-3399S+ZF,7.8039694725415245,2021-05-23,2021-05-30 19:17:42.962427585
X23-3399S+ZF,12.21141922284328,2021-11-23,2021-12-05 05:04:26.620853661
X23-3399S+ZF,7.377182471674986,2021-01-23,2021-01-30 09:03:08.565552720
X23-3399S+ZF,10.685723842254232,2021-12-21,2021-12-31 16:27:26.539970762
X23-3399S+ZF,9.603107385559138,2021-02-12,2021-02-21 14:28:28.478112306
X23-3399S+ZF,11.915522756367237,2021-09-13,2021-09-24 21:58:21.166150126
X23-3399S+ZF,12.50945037450502,2021-07-27,2021-08-08 12:13:36.512357232
X23-3399S+ZF,13.741630017236748,2021-07-14,2021-07-27 17:47:56.833489250
X23-3399S+ZF,9.83229856889541,2021-07-17,2021-07-26 19:58:30.596352562
X23-3399S+ZF,9.627752887827024,2021-11-03,2021-11-12 15:03:57.849508252
X23-3399S+ZF,9.314309984962783,2021-12-07,2021-12-16 07:32:36.382700785
X23-3399S+ZF,12.972324566790105,2021-06-27,2021-07-09 23:20:08.842570664
X23-3399S+ZF,9.332969597767779,2021-02-03,2021-02-12 07:59:28.573247137
X23-3399S+ZF,7.466491717544586,2021-08-21,2021-08-28 11:11:44.884395853
X23-3399S+ZF,7.193408969123391,2021-10-15,2021-10-22 04:38:30.534932261
X23-3399S+ZF,7.930081472983965,2021-01-31,2021-02-07 22:19:19.039265817
X23-3399S+ZF,7.1602456086535335,2021-03-29,2021-04-05 03:50:45.220587662
X23-3399S+ZF,10.870106228486192,2021-08-27,2021-09-06 20:52:57.178141207
X23-3399S+ZF,14.730993054785776,2021-06-08,2021-06-22 17:32:37.799933493
X23-3399S+ZF,7.016801375634425,2021-10-28,2021-11-04 00:24:11.638854812
X23-3399S+ZF,10.07599591439122,2021-04-09,2021-04-19 01:49:26.047003399
X23-3399S+ZF,9.850136170148502,2021-10-27,2021-11-05 20:24:11.765100830
X23-3399S+ZF,13.064681379995458,2021-10-10,2021-10-23 01:33:08.471231611
X23-3399S+ZF,10.280650335131739,2021-03-14,2021-03-24 06:44:08.188955378
X23-3399S+ZF,14.11673277770991,2021-05-20,2021-06-03 02:48:05.711994135
X23-3399S+ZF,12.073731595840655,2021-12-14,2021-12-26 01:46:10.409880636
X23-3399S+ZF,14.104335288143758,2021-07-25,2021-08-08 02:30:14.568895624
X23-3399S+ZF,6.359759706892535,2021-02-16,2021-02-22 08:38:03.238675511
X23-3399S+ZF,10.046456076443489,2021-11-25,2021-12-05 01:06:53.805004718
X23-3399S+ZF,14.453331584492254,2021-02-05,2021-02-19 10:52:47.848900134
X23-3399S+ZF,11.182033131775409,2021-06-04,2021-06-15 04:22:07.662585394
X23-3399S+ZF,8.901758362400287,2021-10-18,2021-10-26 21:38:31.922511385
X23-3399S+ZF,8.922132762000643,2021-09-14,2021-09-22 22:07:52.270636851
X23-3399S+ZF,10.753382451423567,2021-11-01,2021-11-11 18:04:52.243802999
X23-3399S+ZF,8.752443381415755,2021-04-30,2021-05-08 18:03:31.108154325
X23-3399S+ZF,9.68655372639082,2021-11-20,2021-11-29 16:28:38.241960165
X23-3399S+ZF,12.480697264106842,2021-09-02,2021-09-14 11:32:12.243618827
X23-3399S+ZF,13.503939304284378,2021-09-18,2021-10-01 12:05:40.355890172
X23-3399S+ZF,9.379839480724549,2021-04-19,2021-04-28 09:06:58.131134596
X23-3399S+ZF,6.957717418813906,2021-09-05,2021-09-11 22:59:06.784985520
X23-3399S+ZF,9.749524459166409,2021-04-14,2021-04-23 17:59:18.913271976
X23-3399S+ZF,11.711993830962152,2021-06-11,2021-06-22 17:05:16.266995134
X23-3399S+ZF,5.002593009573077,2021-10-09,2021-10-14 00:03:44.036027115
X23-3399S+ZF,11.309514256047422,2021-04-20,2021-05-01 07:25:42.031722495
X23-3399S+ZF,10.296850205270681,2021-10-17,2021-10-27 07:07:27.857735388
X23-3399S+ZF,10.715299574299758,2021-05-12,2021-05-22 17:10:01.883219502
X23-3399S+ZF,13.754604116757038,2021-03-25,2021-04-07 18:06:37.795687804
X23-3399S+ZF,8.242482616716714,2021-12-27,2022-01-04 05:49:10.498084322
X23-3399S+ZF,10.103244967856767,2021-04-01,2021-04-11 02:28:40.365222827
X23-3399S+ZF,7.920723959710561,2021-11-24,2021-12-01 22:05:50.550118995
X23-3399S+ZF,10.104270117750191,2021-02-01,2021-02-11 02:30:08.938173617
X23-3399S+ZF,8.122167931837648,2021-06-07,2021-06-15 02:55:55.309310768
X23-3399S+ZF,8.946033698016706,2021-09-08,2021-09-16 22:42:17.311508642
X23-3399S+ZF,8.79869224976158,2021-04-16,2021-04-24 19:10:07.010379402
X23-3399S+ZF,6.976392238577157,2021-09-21,2021-09-27 23:26:00.289413070
X23-3399S+ZF,11.833825241609661,2021-03-03,2021-03-14 20:00:42.500875078
X23-3399S+ZF,5.480441514100066,2021-03-10,2021-03-15 11:31:50.146818248
X23-3399S+ZF,9.647821382852893,2021-02-27,2021-03-08 15:32:51.767478490
X23-3399S+ZF,7.563933658804852,2021-11-18,2021-11-25 13:32:03.868120743
X23-3399S+ZF,12.690623723408399,2021-10-05,2021-10-17 16:34:29.889702485
X23-3399S+ZF,10.26552045291419,2021-05-30,2021-06-09 06:22:20.967131786
X23-3399S+ZF,9.620344591853426,2021-07-06,2021-07-15 14:53:17.772736133
X23-3399S+ZF,10.714865131612484,2021-05-03,2021-05-13 17:09:24.347371320
X23-3399S+ZF,10.906556423821225,2021-08-16,2021-08-26 21:45:26.475018151
X23-3399S+ZF,10.964263275939182,2021-01-26,2021-02-05 23:08:32.347041146
X23-3399S+ZF,12.478792719061984,2021-03-25,2021-04-06 11:29:27.690926956
X23-3399S+ZF,10.883869600087372,2021-09-30,2021-10-10 21:12:46.333447551
X23-3399S+ZF,8.664933449780868,2021-06-18,2021-06-26 15:57:30.250061069
X23-3399S+ZF,11.609724039708038,2021-05-07,2021-05-18 14:38:00.157030771
X23-3399S+ZF,11.29915124096164,2021-12-09,2021-12-20 07:10:46.667219082
X23-3399S+ZF,9.514150358670848,2021-10-11,2021-10-20 12:20:22.590989157
X23-3399S+ZF,8.749620399381895,2021-01-26,2021-02-03 17:59:27.202506596
X23-3399S+ZF,10.482278217322333,2021-09-01,2021-09-11 11:34:28.837976646
X23-3399S+ZF,8.002817078075077,2021-09-30,2021-10-08 00:04:03.395545688
X23-3399S+ZF,10.963723278343508,2021-11-06,2021-11-16 23:07:45.691248878
X23-3399S+ZF,8.34942551504502,2021-12-14,2021-12-22 08:23:10.364499888
X23-3399S+ZF,10.806154953041961,2021-01-05,2021-01-15 19:20:51.787942828
X23-3399S+ZF,9.709866071906553,2021-01-01,2021-01-10 17:02:12.428612730
X23-3399S+ZF,12.685457314516714,2021-11-27,2021-12-09 16:27:03.511974242
X23-3399S+ZF,9.198129212606979,2021-07-26,2021-08-04 04:45:18.363969244
X23-3399S+ZF,13.792942758558812,2021-11-18,2021-12-01 19:01:50.254339480
X23-3399S+ZF,10.197753270451871,2021-09-19,2021-09-29 04:44:45.882567044
X23-3399S+ZF,11.928010740752722,2021-08-02,2021-08-13 22:16:20.128001033
X23-3399S+ZF,8.886253686408779,2021-07-18,2021-07-26 21:16:12.318505720
X23-3399S+ZF,10.7074593539,2021-03-21,2021-03-31 16:58:44.488176960
X23-3399S+ZF,11.620437006837584,2021-10-05,2021-10-16 14:53:25.757390768
X23-3399S+ZF,14.536163786745778,2021-09-03,2021-09-17 12:52:04.551174837
X23-3399S+ZF,8.76514956970818,2021-07-26,2021-08-03 18:21:48.922822788
X23-3399S+ZF,12.130774438335475,2021-05-01,2021-05-13 03:08:18.911472187
X23-3399S+ZF,11.396044033116105,2021-05-04,2021-05-15 09:30:18.204461231
X23-3399S+ZF,9.541091775501096,2021-09-11,2021-09-20 12:59:10.329403295
X23-3399S+ZF,9.63510321629192,2021-02-04,2021-02-13 15:14:32.917887620
X23-3399S+ZF,9.127252168281496,2021-05-10,2021-05-19 03:03:14.587339521
X23-3399S+ZF,8.851931609196937,2021-10-09,2021-10-17 20:26:46.891034612
X23-3399S+ZF,17.989163875575517,2021-05-08,2021-05-25 23:44:23.758849723
X23-3399S+ZF,9.412102218079283,2021-02-23,2021-03-04 09:53:25.631642051
X23-3399S+ZF,10.037935331102707,2021-05-21,2021-05-31 00:54:37.612607273
X23-3399S+ZF,12.780110663098881,2021-07-14,2021-07-26 18:43:21.561291744
X23-3399S+ZF,8.877227888432591,2021-09-23,2021-10-01 21:03:12.489560576
X23-4491DF1,5.900045116027895,2021-10-10,2021-10-15 21:36:03.898024810
X23-4491DF1,6.047386637333692,2021-03-02,2021-03-08 01:08:14.205465631
X23-4491DF1,6.678293935984891,2021-12-15,2021-12-21 16:16:44.596069095
X23-4491DF1,4.530598170729513,2021-08-29,2021-09-02 12:44:03.681951028
X23-4491DF1,5.295073205576955,2021-09-14,2021-09-19 07:04:54.324961852
X23-4491DF1,7.853592055955882,2021-04-03,2021-04-10 20:29:10.353634589
X23-4491DF1,6.1499260338458095,2021-06-20,2021-06-26 03:35:53.609324277
X23-4491DF1,4.863974545962811,2021-04-25,2021-04-29 20:44:07.400771185
X23-4491DF1,8.81133692078781,2021-12-24,2022-01-01 19:28:19.509956065
X23-4491DF1,5.363027304123073,2021-11-20,2021-11-25 08:42:45.559076235
X23-4491DF1,5.127876922959623,2021-03-17,2021-03-22 03:04:08.566143709
X23-4491DF1,5.559316917165457,2021-07-07,2021-07-12 13:25:24.981643099
X23-4491DF1,4.21416346658505,2021-12-24,2021-12-28 05:08:23.723512944
X23-4491DF1,6.135638420170685,2021-11-09,2021-11-15 03:15:19.159502748
X23-4491DF1,6.287235193290035,2021-09-21,2021-09-27 06:53:37.120700256
X23-4491DF1,6.085038438903316,2021-01-14,2021-01-20 02:02:27.321121245
X23-4491DF1,5.784666474959919,2021-04-25,2021-04-30 18:49:55.183436535
X23-4491DF1,7.791110981612276,2021-09-05,2021-09-12 18:59:11.988811302
X23-4491DF1,5.979527217774322,2021-04-24,2021-04-29 23:30:31.151615699
X23-4491DF1,6.742105904025651,2021-10-20,2021-10-26 17:48:37.950107820
X23-4491DF1,6.115684622298409,2021-06-22,2021-06-28 02:46:35.151366581
X23-4491DF1,6.947390819719352,2021-12-20,2021-12-26 22:44:14.566823756
X23-4491DF1,4.296686442210718,2021-07-04,2021-07-08 07:07:13.708607004
X23-4491DF1,6.889590775631069,2021-02-24,2021-03-02 21:21:00.643014527
X23-4491DF1,4.6915283468787266,2021-06-03,2021-06-07 16:35:48.049170319
X23-4491DF1,6.825494111906916,2021-06-11,2021-06-17 19:48:42.691268756
X23-4491DF1,6.444677009885133,2021-10-03,2021-10-09 10:40:20.093654072
X23-4491DF1,4.852399903081317,2021-05-17,2021-05-21 20:27:27.351626224
X23-4491DF1,5.599590234650411,2021-08-23,2021-08-28 14:23:24.596273794
X23-4491DF1,8.036623231388027,2021-04-06,2021-04-14 00:52:44.247191923
X23-4491DF1,4.878742767543437,2021-11-08,2021-11-12 21:05:23.375115749
X23-4491DF1,4.058777467333399,2021-09-28,2021-10-02 01:24:38.373177605
X23-4491DF1,4.868296115417861,2021-06-15,2021-06-19 20:50:20.784372106
X23-4491DF1,7.4111969658499,2021-01-12,2021-01-19 09:52:07.417849431
X23-4491DF1,5.604612059377968,2021-11-12,2021-11-17 14:30:38.481930259
X23-4491DF1,7.213630642742866,2021-01-11,2021-01-18 05:07:37.687532986
X23-4491DF1,4.771470130557855,2021-03-17,2021-03-21 18:30:55.019280202
X23-4491DF1,7.055732412513567,2021-12-23,2021-12-30 01:20:15.280441175
X23-4491DF1,6.161130982914343,2021-05-31,2021-06-06 03:52:01.716923795
X23-4491DF1,4.153244771157013,2021-03-02,2021-03-06 03:40:40.348227964
X23-4491DF1,4.203813499210207,2021-06-23,2021-06-27 04:53:29.486331761
X23-4491DF1,4.9282660130030225,2021-04-13,2021-04-17 22:16:42.183523459
X23-4491DF1,5.309765900528643,2021-04-24,2021-04-29 07:26:03.773805671
X23-4491DF1,7.763791180088965,2021-02-07,2021-02-14 18:19:51.557959689
X23-4491DF1,4.022523753036717,2021-11-19,2021-11-23 00:32:26.052262370
X23-4491DF1,4.138330273291556,2021-08-22,2021-08-26 03:19:11.735612394
X23-4491DF1,6.0430917505645345,2021-02-23,2021-03-01 01:02:03.127248772
X23-4491DF1,5.248601877130681,2021-01-27,2021-02-01 05:57:59.202184092
X23-4491DF1,3.603623592798524,2021-10-13,2021-10-16 14:29:13.078417790
X23-4491DF1,6.1775661484001345,2021-12-31,2022-01-06 04:15:41.715221768
X23-4491DF1,5.36577885798729,2021-03-20,2021-03-25 08:46:43.293330102
X23-4491DF1,3.9148474996514393,2021-06-14,2021-06-17 21:57:22.823969880
X23-4491DF1,4.96742789425521,2021-07-19,2021-07-23 23:13:05.770063649
X23-4491DF1,6.454994611087875,2021-03-31,2021-04-06 10:55:11.534397994
X23-4491DF1,2.1981783709649,2021-02-20,2021-02-22 04:45:22.611251367
X23-4491DF1,3.5298730868094514,2021-12-19,2021-12-22 12:43:01.034700340
X23-4491DF1,2.816017853613328,2021-02-16,2021-02-18 19:35:03.942552189
X23-4491DF1,5.8056308408785045,2021-10-23,2021-10-28 19:20:06.504651902
X23-4491DF1,3.774107579470577,2021-07-08,2021-07-11 18:34:42.894866259
X23-4491DF1,4.45126706614154,2021-10-04,2021-10-08 10:49:49.474514625
X23-4491DF1,6.180278007997689,2021-01-03,2021-01-09 04:19:36.019891001
X23-4491DF1,3.056392128859432,2021-05-23,2021-05-26 01:21:12.279933452
X23-4491DF1,5.974087345856196,2021-10-20,2021-10-25 23:22:41.146681975
X23-4491DF1,3.5004835225625155,2021-08-27,2021-08-30 12:00:41.776349399
X23-4491DF1,7.5778754616004935,2021-07-17,2021-07-24 13:52:08.439882283
X23-4491DF1,5.7338181399992685,2021-12-16,2021-12-21 17:36:41.887295939
X23-4491DF1,6.317149869342739,2021-05-12,2021-05-18 07:36:41.748711209
X23-4491DF1,6.514914951078452,2021-11-08,2021-11-14 12:21:28.651773182
X23-4491DF1,6.224575160689965,2021-04-08,2021-04-14 05:23:23.293883616
X23-4491DF1,6.2560479499422845,2021-08-22,2021-08-28 06:08:42.542875014
X23-4491DF1,4.903378328364616,2021-11-07,2021-11-11 21:40:51.887570701
X23-4491DF1,7.3782361904502585,2021-06-10,2021-06-17 09:04:39.606854905
X23-4491DF1,8.761757518112836,2021-02-27,2021-03-07 18:16:55.849564945
X23-4491DF1,6.159612256356228,2021-10-14,2021-10-20 03:49:50.498949175
X23-4491DF1,9.264555928547072,2021-11-04,2021-11-13 06:20:57.632226469
X23-4491DF1,4.6092046602373316,2021-11-05,2021-11-09 14:37:15.282644502
X23-4491DF1,6.055781733112604,2021-05-30,2021-06-05 01:20:19.541740928
X23-4491DF1,6.51050265246507,2021-04-07,2021-04-13 12:15:07.429172984
X23-4491DF1,8.020750509990751,2021-01-27,2021-02-04 00:29:52.844063205
X23-4491DF1,7.149061007213929,2021-11-02,2021-11-09 03:34:38.871023280
X23-4491DF1,3.4451125753207803,2021-07-21,2021-07-24 10:40:57.726507717
X23-4491DF1,3.134574871680349,2021-09-11,2021-09-14 03:13:47.268913177
X23-4491DF1,1.9643334650111695,2021-12-02,2021-12-03 23:08:38.411376967
X23-4491DF1,4.15685156316448,2021-03-04,2021-03-08 03:45:51.975057412
X23-4491DF1,5.961293921007177,2021-05-02,2021-05-07 23:04:15.794775022
X23-4491DF1,5.272708061303334,2021-03-30,2021-04-04 06:32:41.976496605
X23-4491DF1,5.166357212731421,2021-09-18,2021-09-23 03:59:33.263179992
X23-4491DF1,4.848920234085219,2021-12-29,2022-01-02 20:22:26.708224961
X23-4491DF1,6.975358916998271,2021-11-07,2021-11-13 23:24:31.010428653
X23-4491DF1,5.903861982800591,2021-12-27,2022-01-01 21:41:33.675313971
X23-4491DF1,5.693940585811786,2021-06-12,2021-06-17 16:39:16.466614139
X23-4491DF1,5.852485822837109,2021-04-17,2021-04-22 20:27:34.775093125
X23-4491DF1,4.978169203645988,2021-09-29,2021-10-03 23:28:33.819195014
X23-4491DF1,2.9488504242572904,2021-04-23,2021-04-25 22:46:20.676655830
X23-4491DF1,7.690646124326537,2021-06-13,2021-06-20 16:34:31.825141809
X23-4491DF1,7.934720004811792,2021-11-13,2021-11-20 22:25:59.808415739
X23-4491DF1,7.716134634471334,2021-12-21,2021-12-28 17:11:14.032418320
X23-4491DF1,5.826992009683931,2021-10-11,2021-10-16 19:50:52.109636688
X23-4491DF1,4.578452845816504,2021-06-08,2021-06-12 13:52:58.325878545
X23-4491DF1,4.85829501096526,2021-04-11,2021-04-15 20:35:56.688947401
X23-4491DF366,5.604403667360946,2021-03-14,2021-03-19 14:30:20.476859981
X23-4491DF366,4.958474000435405,2021-07-13,2021-07-17 23:00:12.153637618
X23-4491DF366,3.254395241647182,2021-02-11,2021-02-14 06:06:19.748878318
X23-4491DF366,2.6950610598166076,2021-06-24,2021-06-26 16:40:53.275568154
X23-4491DF366,4.204697595928559,2021-10-07,2021-10-11 04:54:45.872288231
X23-4491DF366,5.0719768482743435,2021-01-28,2021-02-02 01:43:38.799690899
X23-4491DF366,2.8204391578278147,2021-04-12,2021-04-14 19:41:25.943236321
X23-4491DF366,4.376851452492686,2021-07-20,2021-07-24 09:02:39.965495369
X23-4491DF366,4.5511982786711895,2021-11-08,2021-11-12 13:13:43.531277191
X23-4491DF366,4.407348095215247,2021-09-24,2021-09-28 09:46:34.875426593
X23-4491DF366,2.810290208922849,2021-03-24,2021-03-26 19:26:49.074050929
X23-4491DF366,3.8456252565304703,2021-10-02,2021-10-05 20:17:42.022164235
X23-4491DF366,3.848785645654774,2021-12-25,2021-12-28 20:22:15.079784574
X23-4491DF366,3.5216086730931067,2021-10-22,2021-10-25 12:31:06.989355243
X23-4491DF366,6.295262139542734,2021-06-28,2021-07-04 07:05:10.648856489
X23-4491DF366,3.9673027606356954,2021-09-27,2021-09-30 23:12:54.958518924
X23-4491DF366,3.791950285968119,2021-05-31,2021-06-03 19:00:24.504707643
X23-4491DF366,4.657412518602518,2021-02-09,2021-02-13 15:46:40.441607256
X23-4491DF366,3.667236309797424,2021-02-20,2021-02-23 16:00:49.217166495
X23-4491DF366,5.893062270579754,2021-10-22,2021-10-27 21:26:00.580178094
X23-4491DF366,4.152071185509269,2021-12-21,2021-12-25 03:38:58.950428003
X23-4491DF366,5.040322519042749,2021-03-18,2021-03-23 00:58:03.865645289
X23-4491DF366,4.174529585427781,2021-09-06,2021-09-10 04:11:19.356180961
X23-4491DF366,5.599394629539386,2021-12-31,2022-01-05 14:23:07.695992204
X23-4491DF366,3.4827604401998955,2021-04-01,2021-04-04 11:35:10.502033271
X23-4491DF366,5.383977352122316,2021-04-20,2021-04-25 09:12:55.643223366
X23-4491DF366,4.949141544850366,2021-04-25,2021-04-29 22:46:45.829475074
X23-4491DF366,7.336978275514806,2021-06-17,2021-06-24 08:05:14.923004478
X23-4491DF366,2.66826287615647,2021-12-13,2021-12-15 16:02:17.912499921
X23-4491DF366,2.139126577437444,2021-01-29,2021-01-31 03:20:20.536290591
X23-4491DF366,4.284032530543493,2021-12-11,2021-12-15 06:49:00.410638958
X23-4491DF366,5.459040613594814,2021-10-08,2021-10-13 11:01:01.109014590
X23-4491DF366,2.6881533706110816,2021-11-25,2021-11-27 16:30:56.451220799
X23-4491DF366,2.7102175941995275,2021-06-13,2021-06-15 17:02:42.800138836
X23-4491DF366,4.130294463536507,2021-10-01,2021-10-05 03:07:37.441649553
X23-4491DF366,4.612183646372453,2021-08-11,2021-08-15 14:41:32.667046584
X23-4491DF366,4.508976922463725,2021-09-08,2021-09-12 12:12:55.606100863
X23-4491DF366,1.8173000313759529,2021-02-24,2021-02-25 19:36:54.722710886
X23-4491DF366,2.195148256875881,2021-07-25,2021-07-27 04:41:00.809394077
X23-4491DF366,4.711449468780426,2021-11-25,2021-11-29 17:04:29.234102626
X23-4491DF366,5.115166407069067,2021-12-17,2021-12-22 02:45:50.377570770
X23-4491DF366,3.683074747006311,2021-05-11,2021-05-14 16:23:37.658141344
X23-4491DF366,4.0535475796585985,2021-07-06,2021-07-10 01:17:06.510882503
X23-4491DF366,3.2929353749541685,2021-04-07,2021-04-10 07:01:49.616396042
X23-4491DF366,3.5448715512275,2021-04-07,2021-04-10 13:04:36.902026056
X23-4491DF366,3.497072028464087,2021-05-18,2021-05-21 11:55:47.023259298
X23-4491DF366,2.894275827213298,2021-03-01,2021-03-03 21:27:45.431471229
X23-4491DF366,4.161859361696877,2021-12-28,2022-01-01 03:53:04.648850612
X23-4491DF366,2.62898207058469,2021-10-15,2021-10-17 15:05:44.050898518
X23-4491DF366,5.030898075354933,2021-03-06,2021-03-11 00:44:29.593710663
X23-4491DF366,1.6227100481845822,2021-07-04,2021-07-05 14:56:42.148163149
X23-4491DF366,3.579784357189405,2021-01-27,2021-01-30 13:54:53.368461164
X23-4491DF366,4.609279925224006,2021-05-02,2021-05-06 14:37:21.785539353
X23-4491DF366,2.772124374355733,2021-06-26,2021-06-28 18:31:51.545944332
X23-4491DF366,3.2336902488692365,2021-12-28,2021-12-31 05:36:30.837502298
X23-4491DF366,3.180333347365562,2021-10-19,2021-10-22 04:19:40.801212387
X23-4491DF366,3.481372451337643,2021-03-10,2021-03-13 11:33:10.579795568
X23-4491DF366,2.881404344203453,2021-07-22,2021-07-24 21:09:13.335339182
X23-4491DF366,3.463229433757658,2021-06-13,2021-06-16 11:07:03.023076665
X23-4491DF366,3.4481723788727354,2021-01-11,2021-01-14 10:45:22.093534601
X23-4491DF366,3.929227848628132,2021-06-29,2021-07-02 22:18:05.286121467
X23-4491DF366,3.3144521377638996,2021-12-19,2021-12-22 07:32:48.664702800
X23-4491DF366,2.832901833398595,2021-05-14,2021-05-16 19:59:22.718405639
X23-4491DF366,4.689162205537757,2021-02-04,2021-02-08 16:32:23.614558465
X23-4491DF366,3.5664937469086015,2021-08-11,2021-08-14 13:35:45.059732903
X23-4491DF366,4.48757421186019,2021-08-10,2021-08-14 11:42:06.411904721
X23-4491DF366,4.562099681506005,2021-06-25,2021-06-29 13:29:25.412482118
X23-4491DF366,2.4998479104007507,2021-06-15,2021-06-17 11:59:46.859458629
X23-4491DF366,4.107608306396519,2021-04-10,2021-04-14 02:34:57.357672657
X23-4491DF366,4.718575774596745,2021-02-06,2021-02-10 17:14:44.946925154
